"","inv_cogn1","inv_cogn2","inv_cognNews","inv_beh1","inv_beh_p1","inv_beh_p2","inv_beh_p3","inv_beh_p4","inv_beh_p5","inv_beh2","discourse1","discourse2","attitude","mean_involvement"
"3306",2,1,3,NA,0,0,0,0,0,0,2,0,NA,2
"3307",NA,NA,NA,1,0,0,0,0,0,1,NA,1,4,NA
"3308",3,2,3,1,0,0,1,0,0,2,2,1,3,2.66666666666667
"3309",3,2,3,1,0,0,0,0,0,0,2,0,5,2.66666666666667
"3310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3311",2,2,3,0,0,0,0,0,0,0,3,0,5,2.33333333333333
"3312",2,2,3,1,0,0,0,0,0,0,2,0,4,2.33333333333333
"3313",2,2,3,1,0,0,0,0,0,1,3,1,5,2.33333333333333
"3314",3,2,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2.66666666666667
"3315",2,2,1,1,0,0,0,0,0,0,1,0,1,1.66666666666667
"3316",2,2,3,1,0,0,0,0,0,0,3,0,3,2.33333333333333
"3317",2,2,3,1,0,0,0,0,0,1,2,1,8,2.33333333333333
"3318",3,1,3,0,-9,-9,-9,-9,-9,NA,1,NA,NA,2.33333333333333
"3319",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2.33333333333333
"3320",NA,NA,NA,1,0,0,0,0,0,0,NA,0,5,NA
"3321",2,2,3,1,0,0,0,0,0,0,2,0,5,2.33333333333333
"3322",3,3,3,1,0,0,0,0,0,1,3,1,2,3
"3323",2,1,3,1,0,0,0,0,0,0,2,0,1,2
"3324",2,2,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2.33333333333333
"3325",2,2,3,1,0,0,0,0,0,0,2,0,6,2.33333333333333
"3326",3,3,3,1,0,0,0,0,0,0,3,0,4,3
"3327",2,2,3,1,0,0,0,0,1,2,1,1,3,2.33333333333333
"3328",2,1,3,1,0,0,0,0,0,0,3,0,7,2
"3329",3,2,3,1,0,0,0,0,0,0,3,0,2,2.66666666666667
"3330",3,3,3,1,0,0,0,0,0,0,3,0,4,3
"3331",2,2,3,1,0,0,0,0,0,0,2,0,5,2.33333333333333
"3332",2,2,3,1,0,0,0,0,0,0,3,0,2,2.33333333333333
"3333",3,2,3,1,0,0,0,0,0,0,2,0,0,2.66666666666667
"3334",3,3,3,1,0,0,0,0,0,0,3,0,4,3
"3335",3,3,3,1,0,0,0,0,0,0,3,0,7,3
"3336",2,2,3,0,0,0,0,0,0,0,3,0,4,2.33333333333333
"3337",3,3,3,1,0,0,0,1,0,2,3,1,10,3
"3338",NA,1,1,NA,0,0,0,0,0,0,1,0,NA,NA
"3339",3,3,3,0,0,1,0,0,0,2,3,1,5,3
"3340",3,2,3,1,0,0,0,0,0,0,3,0,7,2.66666666666667
"3341",2,2,1,1,-9,-9,-9,-9,-9,NA,2,NA,NA,1.66666666666667
"3342",2,2,3,NA,0,0,0,0,0,0,3,0,3,2.33333333333333
"3343",3,3,3,1,1,1,1,1,0,4,3,1,3,3
"3344",3,3,3,1,0,0,0,0,0,0,3,0,2,3
"3345",NA,NA,NA,1,0,0,0,0,0,0,NA,0,8,NA
"3346",3,2,3,1,0,0,0,0,0,0,2,0,7,2.66666666666667
"3347",NA,1,3,1,0,0,0,0,0,0,1,0,NA,NA
"3348",2,2,3,1,0,0,0,0,0,0,2,0,6,2.33333333333333
"3349",2,1,3,0,0,0,0,0,0,0,3,0,NA,2
"3350",2,2,3,1,0,0,0,0,0,0,3,0,8,2.33333333333333
"3351",2,2,3,1,0,0,0,0,0,0,2,0,6,2.33333333333333
"3352",2,2,3,1,0,0,0,0,0,0,1,0,6,2.33333333333333
"3353",3,2,3,1,0,0,0,0,0,0,3,0,0,2.66666666666667
"3354",2,1,1,0,0,0,0,0,0,0,2,0,5,1.33333333333333
"3355",2,2,3,1,0,0,0,0,0,0,2,0,3,2.33333333333333
"3356",3,3,3,1,0,0,1,0,0,2,3,1,5,3
"3357",2,2,1,1,0,0,0,0,0,1,2,1,8,1.66666666666667
"3358",3,3,3,1,0,1,0,1,0,2,2,0,5,3
"3359",2,1,3,1,-9,-9,-9,-9,-9,NA,2,NA,NA,2
"3360",2,2,3,1,0,0,0,0,0,0,3,0,5,2.33333333333333
"3361",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2.33333333333333
"3362",3,2,3,1,0,0,0,0,0,0,2,0,4,2.66666666666667
"3363",2,2,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2.33333333333333
"3364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3365",3,2,3,0,0,0,0,0,0,0,2,0,NA,2.66666666666667
"3366",3,3,3,1,0,0,0,0,0,0,3,0,7,3
"3367",2,2,3,1,0,0,1,0,0,1,2,0,1,2.33333333333333
"3368",3,2,3,1,0,0,0,0,0,0,2,0,3,2.66666666666667
"3369",NA,NA,NA,1,0,0,0,0,0,0,NA,0,NA,NA
"3370",2,2,3,NA,0,0,0,0,0,0,3,0,4,2.33333333333333
"3371",3,2,3,1,0,0,0,0,0,0,3,0,8,2.66666666666667
"3372",2,2,3,1,0,0,0,0,0,0,3,0,5,2.33333333333333
"3373",2,2,3,1,0,0,0,0,0,0,1,0,5,2.33333333333333
"3374",3,2,3,1,0,0,0,0,0,0,3,0,5,2.66666666666667
"3375",3,2,3,1,0,0,0,0,0,0,3,0,0,2.66666666666667
"3376",3,2,3,1,0,0,0,0,0,0,2,0,7,2.66666666666667
"3377",3,3,3,0,0,0,0,0,0,0,3,0,5,3
"3378",3,3,3,1,0,0,0,0,0,1,3,1,3,3
"3379",2,2,3,1,0,0,0,0,0,0,2,0,8,2.33333333333333
"3380",2,2,3,1,0,0,0,0,0,0,3,0,7,2.33333333333333
"3381",3,1,3,1,0,0,0,0,0,0,3,0,NA,2.33333333333333
"3382",3,3,3,1,0,0,0,0,0,0,3,0,8,3
"3383",3,3,3,1,0,0,0,0,0,0,3,0,8,3
"3384",3,3,3,1,0,0,0,0,0,0,3,0,4,3
"3385",3,2,3,1,0,0,0,0,0,0,3,0,8,2.66666666666667
"3386",3,2,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2.66666666666667
"3387",2,2,3,1,0,0,0,0,0,0,2,0,6,2.33333333333333
"3388",3,3,3,1,0,0,0,0,0,0,2,0,6,3
"3389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3390",2,2,1,1,0,0,0,0,0,0,3,0,0,1.66666666666667
"3391",2,2,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2.33333333333333
"3392",2,2,3,1,0,0,0,0,0,0,2,0,0,2.33333333333333
"3393",2,2,3,1,0,0,0,0,0,0,2,0,7,2.33333333333333
"3394",2,2,3,1,0,0,0,0,0,0,2,0,NA,2.33333333333333
"3395",3,2,3,1,0,0,0,0,0,0,3,0,8,2.66666666666667
"3396",2,2,3,1,0,0,0,0,0,0,1,0,2,2.33333333333333
"3397",3,2,3,1,0,0,0,0,1,2,3,1,7,2.66666666666667
"3398",2,2,3,1,0,0,0,0,0,0,2,0,4,2.33333333333333
"3399",2,2,3,0,-9,-9,-9,-9,-9,NA,2,NA,6,2.33333333333333
"3400",3,2,3,1,0,0,0,0,0,0,3,0,7,2.66666666666667
"3401",2,2,3,1,0,0,0,0,0,0,3,0,6,2.33333333333333
"3402",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2.33333333333333
"3403",NA,NA,NA,1,0,0,0,0,0,0,NA,0,NA,NA
"3404",3,3,3,1,0,0,0,0,0,0,2,0,7,3
"3405",3,3,3,1,0,0,0,0,0,0,3,0,5,3
"3406",2,2,3,1,0,0,0,0,0,0,3,0,5,2.33333333333333
"3407",2,2,3,1,0,0,0,0,0,0,3,0,6,2.33333333333333
"3408",3,3,3,1,0,0,0,0,0,0,2,0,8,3
"3409",3,3,3,1,0,0,0,0,0,0,3,0,4,3
"3410",2,2,3,1,0,0,0,0,0,1,2,1,8,2.33333333333333
"3411",2,1,3,0,0,0,0,0,0,0,1,0,NA,2
"3412",2,2,3,NA,0,0,0,0,1,2,3,1,3,2.33333333333333
"3413",2,2,3,1,0,0,0,0,0,0,2,0,5,2.33333333333333
"3414",2,1,3,1,0,0,0,0,0,0,1,0,5,2
"3415",2,2,3,1,0,1,0,0,1,2,3,0,6,2.33333333333333
"3416",2,2,3,1,0,0,0,0,0,0,3,0,6,2.33333333333333
"3417",1,2,1,1,0,0,0,0,0,1,3,1,9,1.33333333333333
"3418",3,3,3,1,1,0,0,0,0,0,3,0,7,3
"3419",3,3,3,NA,0,0,1,0,0,1,3,0,6,3
"3420",3,2,3,1,0,0,0,0,0,0,2,0,8,2.66666666666667
"3421",3,3,3,NA,0,0,0,0,0,0,3,0,1,3
"3422",2,2,3,1,0,0,0,0,0,0,2,0,4,2.33333333333333
"3423",3,1,3,1,0,0,0,0,0,0,3,0,10,2.33333333333333
"3424",2,2,3,1,0,0,0,0,0,0,3,0,5,2.33333333333333
"3425",2,2,3,1,0,0,0,1,0,2,2,1,2,2.33333333333333
"3426",3,2,3,1,0,0,0,0,0,0,2,0,9,2.66666666666667
"3427",2,2,3,0,0,0,0,0,0,0,1,0,NA,2.33333333333333
"3428",3,2,3,1,0,0,0,0,0,1,3,1,6,2.66666666666667
"3429",3,2,3,1,0,0,0,0,0,0,3,0,7,2.66666666666667
"3430",2,2,3,1,0,0,0,0,0,0,3,0,7,2.33333333333333
"3431",2,1,3,NA,0,0,0,0,0,1,2,1,5,2
"3432",3,2,3,1,0,0,0,0,0,0,2,0,8,2.66666666666667
"3433",3,3,3,1,0,0,0,0,0,0,3,0,7,3
"3434",2,2,3,1,0,0,0,0,0,0,3,0,5,2.33333333333333
"3435",3,3,3,1,1,0,1,0,0,1,3,0,8,3
"3436",3,2,3,1,0,0,0,0,0,0,3,0,3,2.66666666666667
"3437",1,1,1,NA,0,0,0,0,0,0,1,0,7,1
"3438",3,3,3,1,0,0,0,0,0,0,3,0,5,3
"3439",2,2,3,1,0,0,0,1,1,3,2,1,0,2.33333333333333
"3440",2,2,3,1,0,0,0,0,0,0,3,0,6,2.33333333333333
"3441",3,3,3,1,0,0,1,0,0,1,2,0,7,3
"3442",3,3,3,1,0,0,0,0,0,0,3,0,1,3
"3443",2,1,3,1,0,0,0,0,0,0,1,0,8,2
"3444",3,3,3,1,0,0,0,0,0,1,2,1,1,3
"3445",3,3,3,1,0,0,0,0,0,0,3,0,2,3
"3446",3,2,3,0,0,0,0,0,0,0,3,0,5,2.66666666666667
"3447",3,3,3,1,0,0,0,0,0,0,3,0,5,3
"3448",2,2,3,1,0,0,0,0,0,0,3,0,2,2.33333333333333
"3449",3,3,3,1,1,0,1,1,0,2,3,0,8,3
"3450",2,2,3,1,0,0,0,0,0,0,2,0,3,2.33333333333333
"3451",3,3,3,1,0,0,0,0,0,0,3,0,6,3
"3452",3,2,3,1,0,0,0,0,0,0,2,0,5,2.66666666666667
"3453",2,1,3,1,0,0,0,0,0,0,1,0,4,2
"3454",1,1,1,0,0,0,0,0,0,0,2,0,NA,1
"3455",2,2,3,0,0,0,0,0,0,0,2,0,NA,2.33333333333333
"3456",2,2,3,NA,0,0,0,0,0,0,2,0,6,2.33333333333333
"3457",2,2,3,1,0,0,0,0,0,0,3,0,6,2.33333333333333
"3458",3,3,3,1,0,1,1,1,0,3,3,0,2,3
"3459",2,2,3,1,0,0,0,0,0,0,2,0,7,2.33333333333333
"3460",NA,NA,NA,0,0,0,0,0,0,0,NA,0,4,NA
"3461",3,3,3,1,0,0,0,0,0,0,3,0,5,3
"3462",3,2,3,1,0,0,0,0,0,0,3,0,7,2.66666666666667
"3463",3,3,3,1,0,1,1,0,0,3,3,1,4,3
"3464",3,3,3,1,0,0,0,0,0,0,3,0,3,3
"3465",3,2,3,1,0,0,0,0,0,0,3,0,7,2.66666666666667
"3466",3,2,3,1,0,0,0,0,0,0,2,0,7,2.66666666666667
"3467",3,3,3,1,0,0,0,0,0,0,3,0,7,3
"3468",3,3,3,1,0,0,0,0,0,0,3,0,8,3
"3469",2,2,3,1,0,0,0,0,0,0,3,0,3,2.33333333333333
"3470",2,2,3,1,0,0,0,0,0,0,3,0,2,2.33333333333333
"3471",2,2,1,1,0,0,0,0,0,0,2,0,NA,1.66666666666667
"3472",3,2,3,1,0,1,0,0,0,1,3,0,5,2.66666666666667
"3473",2,2,3,1,0,0,0,0,0,0,2,0,6,2.33333333333333
"3474",2,2,3,1,0,0,0,0,0,0,3,0,2,2.33333333333333
"3475",3,3,3,1,0,0,0,0,0,1,3,1,2,3
"3476",3,2,3,1,0,0,0,0,0,0,3,0,7,2.66666666666667
"3477",2,2,3,1,0,0,0,0,0,0,3,0,2,2.33333333333333
"3478",2,1,1,0,0,0,0,0,0,0,1,0,9,1.33333333333333
"3479",2,1,3,1,0,0,0,0,0,0,1,0,5,2
"3480",2,2,3,1,0,0,0,0,0,0,3,0,7,2.33333333333333
"3481",3,2,1,1,0,0,0,0,0,1,3,1,6,2
"3482",2,1,1,0,0,0,0,0,0,0,2,0,NA,1.33333333333333
"3483",3,2,3,1,0,0,0,0,0,0,1,0,7,2.66666666666667
"3484",2,1,1,1,1,0,0,0,1,1,1,0,7,1.33333333333333
"3485",2,2,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2.33333333333333
"3486",2,2,3,1,0,0,0,0,0,0,3,0,1,2.33333333333333
"3487",2,2,3,1,0,0,0,0,0,0,2,0,8,2.33333333333333
"3488",3,2,3,1,0,0,0,0,0,0,2,0,3,2.66666666666667
"3489",2,2,3,1,0,0,0,0,0,0,2,0,5,2.33333333333333
"3490",3,3,3,1,0,0,0,0,0,0,3,0,3,3
"3491",3,3,3,1,0,1,0,0,0,1,3,0,6,3
"3492",3,3,3,1,0,0,0,0,0,0,3,0,7,3
"3493",3,2,3,1,0,0,0,0,0,1,2,1,10,2.66666666666667
"3494",3,2,3,1,0,0,0,0,0,0,2,0,8,2.66666666666667
"3495",3,3,3,1,0,0,0,0,0,0,3,0,0,3
"3496",2,2,3,1,0,0,0,0,0,0,2,0,6,2.33333333333333
"3497",3,3,3,1,0,0,0,0,0,0,3,0,9,3
"3498",2,2,3,1,0,0,0,0,0,0,2,0,NA,2.33333333333333
"3499",3,2,3,1,0,0,0,0,0,0,2,0,5,2.66666666666667
"3500",3,3,3,1,0,0,0,0,0,0,2,0,4,3
"3501",1,1,1,0,0,0,0,0,0,0,1,0,NA,1
"3502",1,1,3,1,0,0,0,0,0,0,1,0,7,1.66666666666667
"3503",3,3,3,1,0,0,0,0,0,0,3,0,8,3
"3504",2,2,3,1,0,0,0,0,0,0,2,0,2,2.33333333333333
"3505",3,2,3,1,0,0,0,0,0,0,1,0,6,2.66666666666667
"3506",2,1,3,0,0,0,0,0,0,0,2,0,NA,2
"3507",3,2,3,1,0,0,0,0,0,0,3,0,5,2.66666666666667
"3508",2,2,3,1,0,0,0,0,0,0,3,0,3,2.33333333333333
"3509",2,2,3,1,0,0,0,0,0,0,2,0,6,2.33333333333333
"3510",2,2,3,1,0,0,0,0,0,0,3,0,NA,2.33333333333333
"3511",2,2,3,1,0,0,0,0,0,0,3,0,2,2.33333333333333
"3512",2,2,3,NA,0,0,0,0,0,0,3,0,7,2.33333333333333
"3513",3,3,3,1,0,0,0,0,0,0,3,0,7,3
"3514",NA,NA,NA,1,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA
"3515",3,2,3,1,0,0,0,0,0,0,3,0,0,2.66666666666667
"3516",2,2,3,1,0,0,0,0,0,0,2,0,5,2.33333333333333
"3517",2,2,3,1,0,0,0,0,0,0,3,0,5,2.33333333333333
"3518",1,2,3,1,0,0,0,0,0,1,2,1,NA,2
"3519",3,2,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2.66666666666667
"3520",2,2,NA,NA,0,0,0,0,0,0,2,0,NA,NA
"3521",3,3,3,1,0,0,0,0,0,0,3,0,9,3
"3522",2,2,3,1,0,0,0,0,0,0,3,0,4,2.33333333333333
"3523",3,2,3,1,0,0,0,0,0,0,3,0,7,2.66666666666667
"3524",3,2,3,1,0,0,0,0,0,0,2,0,3,2.66666666666667
"3525",3,3,3,1,0,1,0,0,0,1,2,0,3,3
"3526",1,2,1,1,0,0,0,0,1,1,3,0,3,1.33333333333333
"3527",2,2,3,1,0,0,0,0,0,0,3,0,6,2.33333333333333
"3528",2,1,1,NA,0,0,0,0,0,0,2,0,NA,1.33333333333333
"3529",2,2,3,1,0,0,0,0,0,0,1,0,3,2.33333333333333
"3530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3531",2,2,3,1,0,1,1,0,0,2,3,0,7,2.33333333333333
"3532",NA,NA,NA,1,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA
"3533",3,3,3,1,0,0,0,0,0,0,3,0,3,3
"3534",3,3,3,1,1,1,0,0,0,1,3,0,8,3
"3535",2,1,3,1,0,0,0,0,0,0,2,0,5,2
"3536",3,3,3,1,0,0,0,0,0,0,3,0,5,3
"3537",3,2,3,1,0,0,0,0,0,0,2,0,NA,2.66666666666667
"3538",3,2,3,0,0,0,1,0,0,1,2,0,7,2.66666666666667
"3539",1,2,3,0,0,0,0,0,0,0,3,0,4,2
"3540",3,3,3,1,0,0,0,0,0,0,3,0,2,3
"3541",3,3,3,0,0,0,0,0,0,0,3,0,5,3
"3542",NA,2,3,1,0,0,0,0,0,1,3,1,6,NA
"3543",3,3,3,1,0,0,0,0,0,1,3,1,3,3
"3544",3,2,3,1,0,0,1,0,0,2,3,1,7,2.66666666666667
"3545",2,2,3,NA,0,0,0,0,0,0,3,0,2,2.33333333333333
"3546",3,3,3,1,0,0,0,0,0,0,3,0,6,3
"3547",2,2,3,1,0,0,0,0,0,1,3,1,6,2.33333333333333
"3548",NA,NA,NA,1,0,0,0,0,0,0,NA,0,0,NA
"3549",3,3,3,1,0,0,0,0,0,0,3,0,8,3
"3550",3,2,3,1,-9,-9,-9,-9,-9,NA,3,NA,8,2.66666666666667
"3551",2,2,3,1,0,0,0,0,0,0,2,0,8,2.33333333333333
"3552",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3553",3,3,3,1,0,0,0,0,0,0,3,0,4,3
"3554",3,2,3,1,0,0,0,0,0,0,3,0,5,2.66666666666667
"3555",3,3,3,1,0,0,0,0,0,1,3,1,3,3
"3556",3,3,3,1,0,0,0,0,0,0,2,0,7,3
"3557",3,2,3,1,0,0,0,0,0,0,2,0,7,2.66666666666667
"3558",2,2,3,1,0,0,0,0,0,1,3,1,3,2.33333333333333
"3559",3,2,3,1,0,0,0,0,0,0,3,0,5,2.66666666666667
"3560",3,2,3,1,0,0,0,0,0,0,3,0,2,2.66666666666667
"3561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3562",3,2,3,1,0,0,0,0,0,0,3,0,0,2.66666666666667
"3563",3,3,3,1,0,0,1,0,1,2,3,0,9,3
"3564",3,2,3,0,0,0,0,0,0,0,2,0,5,2.66666666666667
"3565",2,1,3,1,0,0,0,0,0,0,3,0,NA,2
"3566",NA,NA,NA,1,0,0,0,0,0,0,NA,0,5,NA
"3567",3,3,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3
"3568",1,1,3,1,0,0,0,0,0,0,1,0,5,1.66666666666667
"3569",3,3,3,1,0,0,0,0,0,0,2,0,6,3
"3570",2,1,3,1,0,0,0,0,0,1,3,1,5,2
"3571",2,1,3,1,0,0,0,0,0,0,2,0,5,2
"3572",3,3,3,1,0,0,0,0,0,0,3,0,7,3
"3573",3,3,3,1,0,0,0,0,1,1,3,0,0,3
"3574",3,3,3,1,0,0,0,0,0,0,3,0,3,3
"3575",2,2,3,1,0,0,0,0,0,0,2,0,5,2.33333333333333
"3576",2,2,NA,0,0,0,0,0,0,0,2,0,NA,NA
"3577",NA,NA,NA,1,0,0,0,0,0,0,NA,0,NA,NA
"3578",1,3,3,1,0,0,0,0,0,0,3,0,4,2.33333333333333
"3579",1,1,1,0,0,0,0,0,0,0,1,0,5,1
"3580",2,2,3,1,0,0,0,0,0,0,3,0,5,2.33333333333333
"3581",2,2,3,1,0,0,0,0,0,0,3,0,3,2.33333333333333
"3582",2,2,3,1,0,0,0,0,0,0,3,0,3,2.33333333333333
"3583",2,1,3,NA,0,0,0,0,0,0,1,0,NA,2
"3584",3,2,3,1,0,0,0,0,0,0,2,0,4,2.66666666666667
"3585",3,3,3,1,0,0,0,0,0,0,3,0,4,3
"3586",2,2,3,1,0,0,0,0,0,0,2,0,7,2.33333333333333
"3587",3,3,3,0,0,0,0,0,0,0,3,0,8,3
"3588",2,2,3,1,0,0,0,0,0,0,2,0,NA,2.33333333333333
"3589",3,3,3,1,0,0,0,0,0,0,3,0,6,3
"3590",3,2,3,1,0,0,0,0,0,0,3,0,4,2.66666666666667
"3591",3,2,3,1,0,0,0,0,0,0,3,0,0,2.66666666666667
"3592",3,3,3,1,0,0,0,0,0,0,3,0,5,3
"3593",3,3,3,1,0,0,0,0,0,0,3,0,9,3
"3594",3,3,3,1,0,0,0,0,0,0,2,0,7,3
"3595",NA,NA,NA,0,0,0,0,0,0,0,NA,0,5,NA
"3596",2,2,3,0,0,0,0,0,0,0,3,0,NA,2.33333333333333
"3597",2,2,3,1,0,0,0,0,0,0,3,0,6,2.33333333333333
"3598",2,2,3,1,0,0,0,0,0,1,3,1,7,2.33333333333333
"3599",2,2,3,1,0,0,0,0,0,0,2,0,NA,2.33333333333333
"3600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3601",3,2,3,1,0,0,0,0,0,0,2,0,6,2.66666666666667
"3602",3,2,3,1,1,1,0,1,0,3,2,1,3,2.66666666666667
"3603",2,1,3,NA,0,0,0,0,0,0,2,0,NA,2
"3604",3,2,3,1,0,0,0,0,0,0,2,0,NA,2.66666666666667
"3605",3,2,3,1,0,0,0,0,0,0,3,0,7,2.66666666666667
"3606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3607",3,3,3,1,0,0,0,0,0,0,3,0,7,3
"3608",3,3,3,1,0,0,0,0,0,0,3,0,8,3
"3609",2,2,3,1,0,0,0,0,0,0,3,0,4,2.33333333333333
"3610",2,2,3,1,0,0,0,0,0,0,2,0,8,2.33333333333333
"3611",3,3,3,0,0,0,0,0,0,0,3,0,8,3
"3612",3,1,3,0,0,0,0,0,0,0,2,0,5,2.33333333333333
"3613",3,3,3,1,0,0,0,0,0,0,3,0,7,3
"3614",3,3,3,1,0,0,0,0,0,0,2,0,8,3
"3615",3,2,3,1,0,0,0,0,0,1,3,1,2,2.66666666666667
"3616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3617",3,3,3,1,0,0,0,1,0,2,3,1,3,3
"3618",3,3,3,1,0,1,1,0,0,3,3,1,4,3
"3619",3,3,3,1,0,0,0,0,0,0,3,0,8,3
"3620",1,1,3,1,0,0,0,0,0,0,1,0,6,1.66666666666667
"3621",3,3,3,1,0,0,0,0,0,0,3,0,10,3
"3622",1,1,1,1,0,0,0,0,0,0,1,0,4,1
"3623",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2.33333333333333
"3624",2,2,3,0,-9,-9,-9,-9,-9,NA,2,NA,NA,2.33333333333333
"3625",3,3,3,1,0,1,1,0,0,2,3,0,1,3
"3626",3,3,3,1,0,0,0,0,0,0,3,0,6,3
"3627",3,3,3,1,0,0,0,0,0,0,3,0,2,3
"3628",3,3,3,1,0,1,0,0,0,1,2,0,2,3
"3629",2,1,3,1,0,0,0,0,0,0,2,0,5,2
"3630",NA,1,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"3631",2,2,3,1,0,0,0,0,0,0,2,0,NA,2.33333333333333
"3632",2,2,3,1,0,0,0,0,0,0,2,0,3,2.33333333333333
"3633",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3634",3,3,3,1,0,0,0,0,0,0,3,0,8,3
"3635",2,3,3,1,0,0,0,0,0,0,2,0,7,2.66666666666667
"3636",3,3,3,1,0,0,0,0,0,1,3,1,8,3
"3637",2,2,3,1,0,0,0,0,0,0,2,0,4,2.33333333333333
"3638",2,2,3,1,0,0,0,0,0,0,2,0,10,2.33333333333333
"3639",3,2,3,1,0,0,0,0,0,0,2,0,5,2.66666666666667
"3640",2,2,3,1,0,0,0,0,0,0,3,0,4,2.33333333333333
"3641",3,3,3,1,0,1,0,0,0,1,3,0,3,3
"3642",3,3,3,1,0,1,0,0,1,3,3,1,7,3
"3643",3,2,3,1,0,0,0,0,0,0,3,0,6,2.66666666666667
"3644",1,1,3,NA,0,0,1,0,0,1,2,0,5,1.66666666666667
"3645",3,3,3,1,0,0,0,0,0,0,3,0,2,3
"3646",1,1,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1
"3647",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3648",3,3,3,1,0,0,0,0,0,0,3,0,7,3
"3649",2,2,3,1,0,0,0,0,0,0,2,0,5,2.33333333333333
"3650",3,3,3,1,1,1,1,0,0,2,3,0,8,3
"3651",2,1,3,1,0,0,0,0,0,0,2,0,4,2
"3652",3,2,3,1,0,0,1,0,0,1,2,0,5,2.66666666666667
"3653",3,2,3,1,0,0,0,0,0,0,3,0,6,2.66666666666667
"3654",3,3,3,1,0,0,0,0,0,0,3,0,5,3
"3655",3,3,3,0,0,0,0,0,0,0,3,0,10,3
"3656",3,3,3,1,0,0,0,0,0,0,3,0,8,3
"3657",2,2,3,1,0,0,0,0,0,0,2,0,8,2.33333333333333
"3658",3,2,3,1,0,0,0,0,0,1,3,1,3,2.66666666666667
"3659",2,1,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2
"3660",2,2,3,NA,0,0,0,0,0,0,2,0,NA,2.33333333333333
"3661",3,2,3,1,0,1,0,0,0,1,3,0,4,2.66666666666667
"3662",3,2,3,0,-9,-9,-9,-9,-9,NA,2,NA,5,2.66666666666667
"3663",3,3,3,1,-9,-9,-9,-9,-9,NA,2,NA,0,3
"3664",3,3,3,0,0,0,0,0,0,0,3,0,6,3
"3665",2,2,3,1,0,0,0,0,0,0,3,0,2,2.33333333333333
"3666",3,2,3,1,0,0,0,0,0,0,3,0,6,2.66666666666667
"3667",3,2,3,1,0,0,0,0,0,0,3,0,4,2.66666666666667
"3668",3,2,3,1,0,0,0,0,0,0,3,0,3,2.66666666666667
"3669",3,2,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2.66666666666667
"3670",2,1,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1.33333333333333
"3671",2,2,3,1,0,0,0,0,0,0,2,0,NA,2.33333333333333
"3672",3,3,3,1,0,0,0,0,0,0,3,0,7,3
"3673",2,1,3,0,0,0,0,0,0,0,1,0,NA,2
"3674",3,2,3,1,0,0,0,0,0,0,3,0,7,2.66666666666667
"3675",1,1,1,1,0,0,0,0,0,0,2,0,NA,1
"3676",2,1,3,1,0,0,0,0,0,0,1,0,0,2
"3677",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3678",3,3,3,1,0,0,0,0,0,0,3,0,6,3
"3679",3,2,3,1,0,0,0,0,0,0,2,0,5,2.66666666666667
"3680",2,2,3,1,0,0,0,0,0,0,2,0,5,2.33333333333333
"3681",2,1,3,0,0,0,0,0,0,0,1,0,NA,2
"3682",3,3,3,1,0,0,0,0,0,0,3,0,4,3
